census_date,scrape_date,in_facility.cfcf.adult_males,in_facility.cfcf.adult_females,in_facility.cfcf.juvenile_males,in_facility.cfcf.juvenile_females,in_facility.dc.adult_males,in_facility.dc.adult_females,in_facility.dc.juvenile_males,in_facility.dc.juvenile_females,in_facility.dc_phsw.adult_males,in_facility.dc_phsw.adult_females,in_facility.dc_phsw.juvenile_males,in_facility.dc_phsw.juvenile_females,in_facility.picc.adult_males,in_facility.picc.adult_females,in_facility.picc.juvenile_males,in_facility.picc.juvenile_females,in_facility.rcf.adult_males,in_facility.rcf.adult_females,in_facility.rcf.juvenile_males,in_facility.rcf.juvenile_females,in_facility.rcf_asdcu.adult_males,in_facility.rcf_asdcu.adult_females,in_facility.rcf_asdcu.juvenile_males,in_facility.rcf_asdcu.juvenile_females,in_facility.rcf_asdmod3.adult_males,in_facility.rcf_asdmod3.adult_females,in_facility.rcf_asdmod3.juvenile_males,in_facility.rcf_asdmod3.juvenile_females,in_facility.weekenders.adult_males,in_facility.weekenders.adult_females,in_facility.weekenders.juvenile_males,in_facility.weekenders.juvenile_females,in_facility.total.adult_males,in_facility.total.adult_females,in_facility.total.juvenile_males,in_facility.total.juvenile_females,temporarily_not_in_facility.cfcf.male_workers,temporarily_not_in_facility.cfcf.female_workers,temporarily_not_in_facility.cfcf.male_furlough,temporarily_not_in_facility.cfcf.female_furlough,temporarily_not_in_facility.cfcf.male_open_ward,temporarily_not_in_facility.cfcf.female_open_ward,temporarily_not_in_facility.cfcf.male_emergency_trips,temporarily_not_in_facility.cfcf.female_emergency_trips,temporarily_not_in_facility.dc.male_workers,temporarily_not_in_facility.dc.female_workers,temporarily_not_in_facility.dc.male_furlough,temporarily_not_in_facility.dc.female_furlough,temporarily_not_in_facility.dc.male_open_ward,temporarily_not_in_facility.dc.female_open_ward,temporarily_not_in_facility.dc.male_emergency_trips,temporarily_not_in_facility.dc.female_emergency_trips,temporarily_not_in_facility.dc_phsw.male_workers,temporarily_not_in_facility.dc_phsw.female_workers,temporarily_not_in_facility.dc_phsw.male_furlough,temporarily_not_in_facility.dc_phsw.female_furlough,temporarily_not_in_facility.dc_phsw.male_open_ward,temporarily_not_in_facility.dc_phsw.female_open_ward,temporarily_not_in_facility.dc_phsw.male_emergency_trips,temporarily_not_in_facility.dc_phsw.female_emergency_trips,temporarily_not_in_facility.picc.male_workers,temporarily_not_in_facility.picc.female_workers,temporarily_not_in_facility.picc.male_furlough,temporarily_not_in_facility.picc.female_furlough,temporarily_not_in_facility.picc.male_open_ward,temporarily_not_in_facility.picc.female_open_ward,temporarily_not_in_facility.picc.male_emergency_trips,temporarily_not_in_facility.picc.female_emergency_trips,temporarily_not_in_facility.rcf.male_workers,temporarily_not_in_facility.rcf.female_workers,temporarily_not_in_facility.rcf.male_furlough,temporarily_not_in_facility.rcf.female_furlough,temporarily_not_in_facility.rcf.male_open_ward,temporarily_not_in_facility.rcf.female_open_ward,temporarily_not_in_facility.rcf.male_emergency_trips,temporarily_not_in_facility.rcf.female_emergency_trips,temporarily_not_in_facility.rcf_asdcu.male_workers,temporarily_not_in_facility.rcf_asdcu.female_workers,temporarily_not_in_facility.rcf_asdcu.male_furlough,temporarily_not_in_facility.rcf_asdcu.female_furlough,temporarily_not_in_facility.rcf_asdcu.male_open_ward,temporarily_not_in_facility.rcf_asdcu.female_open_ward,temporarily_not_in_facility.rcf_asdcu.male_emergency_trips,temporarily_not_in_facility.rcf_asdcu.female_emergency_trips,temporarily_not_in_facility.rcf_asdmod3.male_workers,temporarily_not_in_facility.rcf_asdmod3.female_workers,temporarily_not_in_facility.rcf_asdmod3.male_furlough,temporarily_not_in_facility.rcf_asdmod3.female_furlough,temporarily_not_in_facility.rcf_asdmod3.male_open_ward,temporarily_not_in_facility.rcf_asdmod3.female_open_ward,temporarily_not_in_facility.rcf_asdmod3.male_emergency_trips,temporarily_not_in_facility.rcf_asdmod3.female_emergency_trips,temporarily_not_in_facility.weekenders.male_workers,temporarily_not_in_facility.weekenders.female_workers,temporarily_not_in_facility.weekenders.male_furlough,temporarily_not_in_facility.weekenders.female_furlough,temporarily_not_in_facility.weekenders.male_open_ward,temporarily_not_in_facility.weekenders.female_open_ward,temporarily_not_in_facility.weekenders.male_emergency_trips,temporarily_not_in_facility.weekenders.female_emergency_trips,temporarily_not_in_facility.total.male_workers,temporarily_not_in_facility.total.female_workers,temporarily_not_in_facility.total.male_furlough,temporarily_not_in_facility.total.female_furlough,temporarily_not_in_facility.total.male_open_ward,temporarily_not_in_facility.total.female_open_ward,temporarily_not_in_facility.total.male_emergency_trips,temporarily_not_in_facility.total.female_emergency_trips,facility_totals.cfcf.males,facility_totals.cfcf.females,facility_totals.cfcf.total,facility_totals.dc.males,facility_totals.dc.females,facility_totals.dc.total,facility_totals.dc_phsw.males,facility_totals.dc_phsw.females,facility_totals.dc_phsw.total,facility_totals.picc.males,facility_totals.picc.females,facility_totals.picc.total,facility_totals.rcf.males,facility_totals.rcf.females,facility_totals.rcf.total,facility_totals.rcf_asdcu.males,facility_totals.rcf_asdcu.females,facility_totals.rcf_asdcu.total,facility_totals.rcf_asdmod3.males,facility_totals.rcf_asdmod3.females,facility_totals.rcf_asdmod3.total,facility_totals.weekenders.males,facility_totals.weekenders.females,facility_totals.weekenders.total,facility_totals.total.males,facility_totals.total.females,facility_totals.total.total,other_jurisdictions.state_doc.males,other_jurisdictions.state_doc.females,other_jurisdictions.state_doc.total,other_jurisdictions.juveniles.males,other_jurisdictions.juveniles.females,other_jurisdictions.juveniles.total,other_jurisdictions.delaware_county.males,other_jurisdictions.delaware_county.females,other_jurisdictions.delaware_county.total,other_jurisdictions.lehigh_county.males,other_jurisdictions.lehigh_county.females,other_jurisdictions.lehigh_county.total,other_jurisdictions.all_other.males,other_jurisdictions.all_other.females,other_jurisdictions.all_other.total,other_jurisdictions.total.males,other_jurisdictions.total.females,other_jurisdictions.total.total,total_population.pdp_facilities.males,total_population.pdp_facilities.females,total_population.pdp_facilities.total,total_population.other_jurisdictions.males,total_population.other_jurisdictions.females,total_population.other_jurisdictions.total,total_population.total.males,total_population.total.females,total_population.total.total
2025-07-24,2025-07-25,1316,,,,427,,,,56,1,,,578,235,,,633,,,,,,,,,,13,,,,,,3010,236,13,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,,,1319,,1319,427,,427,56,1,57,579,237,816,634,,634,,,,13,,13,,,,3028,238,3266,,,,,,,,,,2,,2,160,,160,162,,162,3028,238,3266,162,,162,3190,238,3428
2025-07-25,2025-07-26,1352,,,,425,,,,62,2,,,547,224,,,632,,,,,,,,,,13,,2,,,,3020,226,13,,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,3,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,,1355,,1355,425,,425,62,2,64,548,227,775,633,,633,,,,13,,13,2,,2,3038,229,3267,,,,,,,,,,2,,2,161,1,162,163,1,164,3038,229,3267,163,1,164,3201,230,3431
2025-07-26,2025-07-27,1390,,,,427,,,,60,3,,,548,225,,,642,,,,,,,,,,13,,2,,,,3069,228,13,,,,,,3,,,,,,,,1,,,,,,,,,,,,,,,,1,3,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,,,1393,,1393,428,,428,60,3,63,549,228,777,643,,643,,,,13,,13,2,,2,3088,231,3319,,,,,,,,,,2,,2,159,,159,161,,161,3088,231,3319,161,,161,3249,231,3480
2025-07-27,2025-07-28,1400,,,,429,,,,63,3,,,548,228,,,645,,,,,,,,,,12,,,,,,3085,231,12,,,,,,6,,2,,,,,,,,,,,,,,,,,,,,,,1,3,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,2,1,1408,,1408,429,,429,63,3,66,549,232,781,646,,646,,,,12,,12,,,,3107,235,3342,,,,,,,,,,2,,2,159,,159,161,,161,3107,235,3342,161,,161,3268,235,3503
2025-07-28,2025-07-29,1415,,,,434,,,,57,3,,,538,225,,,637,,,,,,,,,,12,,,,,,3081,228,12,,,,,,4,,,,,,,,,,,,,,,,1,,,,,,,,,3,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,1,1,1419,,1419,434,,434,58,3,61,539,229,768,638,,638,,,,12,,12,,,,3100,232,3332,,,,,,,,,,2,,2,161,,161,163,,163,3100,232,3332,163,,163,3263,232,3495
2025-07-29,2025-07-30,1376,,,,435,,,,58,5,,,530,222,,,641,,,,,,,,,,12,,,,,,3040,227,12,,,,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,2,,1381,,1381,435,,435,58,5,63,530,224,754,641,,641,,,,12,,12,,,,3057,229,3286,,,,,,,,,,2,,2,163,,163,165,,165,3057,229,3286,165,,165,3222,229,3451
2025-07-30,2025-07-31,1378,,,,432,,,,56,4,,,534,223,,,629,,,,,,,,,,12,,,,,,3029,227,12,,,,,,5,,,,,,,,,,,,,,,,1,,,1,,,,,,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,,1,1383,,1383,432,,432,57,5,62,534,225,759,630,,630,,,,12,,12,,,,3048,230,3278,,,,,,,,,,2,,2,157,,157,159,,159,3048,230,3278,159,,159,3207,230,3437
2025-07-31,2025-08-01,1375,,,,417,,,,54,7,,,528,213,,,634,,,,,,,,,,12,,,,,,3008,220,12,,,,,,7,,1,,,,,,,,,,,,,,1,,,,,,,,,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2,1,,1383,,1383,417,,417,55,7,62,528,215,743,635,,635,,,,12,,12,,,,3030,222,3252,,,,,,,,,,2,,2,157,,157,159,,159,3030,222,3252,159,,159,3189,222,3411
2025-08-01,2025-08-02,1365,,,,415,,,,52,7,,,523,211,,,634,,,,,,,,,,12,,2,,,,2991,218,12,,,,,,7,,1,,,,,,,,,,,,,,1,,,,,,,,,5,,1,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,5,2,1,1373,,1373,415,,415,53,7,60,523,217,740,636,,636,,,,12,,12,2,,2,3014,224,3238,,,,,,,,,,2,,2,159,,159,161,,161,3014,224,3238,161,,161,3175,224,3399
2025-08-02,2025-08-03,1380,,,,419,,,,49,8,,,521,214,,,640,,,,,,,,,,12,,2,,,,3011,222,12,,,,,,7,,,,,,,,,,,,,,,,1,,,,,,,,,3,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3,,,1387,,1387,419,,419,50,8,58,521,217,738,642,,642,,,,12,,12,2,,2,3033,225,3258,,,,,,,,,,2,,2,159,,159,161,,161,3033,225,3258,161,,161,3194,225,3419
2025-08-03,2025-08-04,1400,,,,423,,,,58,8,,,523,218,,,638,,,,,,,,,,12,,,,,,3042,226,12,,,,,,8,,,,,,,,,,,,,,,,1,,,,,,,,,4,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,,,1408,,1408,423,,423,59,8,67,523,222,745,639,,639,,,,12,,12,,,,3064,230,3294,,,,,,,,,,2,,2,159,,159,161,,161,3064,230,3294,161,,161,3225,230,3455
2025-08-04,2025-08-05,1393,,,,424,,,,54,7,,,528,216,,,624,,,,,,,,,,12,,,,,,3023,223,12,,,,,,4,,1,,,,,,1,,,,,,,,1,,,,,,,,1,4,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4,2,,1398,,1398,425,,425,55,7,62,530,220,750,625,,625,,,,12,,12,,,,3045,227,3272,,,,,,,,,,2,,2,160,,160,162,,162,3045,227,3272,162,,162,3207,227,3434
2025-08-05,2025-08-06,1379,,,,419,,,,52,6,,,536,217,,,624,,,,,,,,,,12,,,,,,3010,223,12,,,,,,7,,1,,,,,,1,,,,,,,,2,,,,,,,,1,3,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,3,2,,1387,,1387,420,,420,54,6,60,537,220,757,626,,626,,,,12,,12,,,,3036,226,3262,,,,,,,,,,2,,2,159,,159,161,,161,3036,226,3262,161,,161,3197,226,3423
2025-08-06,2025-08-07,1373,,,,419,,,,53,8,,,540,208,,,612,,,,,,,,,,11,,,,,,2997,216,11,,,,,,6,,,,,,,,1,,,,,,,,2,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3,,,1379,,1379,420,,420,55,8,63,540,211,751,612,,612,,,,11,,11,,,,3017,219,3236,,,,,,,,,,2,,2,158,,158,160,,160,3017,219,3236,160,,160,3177,219,3396
2025-08-07,2025-08-08,1376,,,,412,,,,51,8,,,533,207,,,613,,,,,,,,,,12,,,,,,2985,215,12,,,,,,5,,,,,,,,1,,,,,,,,1,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,1,,1381,,1381,413,,413,52,8,60,534,209,743,613,,613,,,,12,,12,,,,3005,217,3222,,,,,,,,,,2,,2,161,,161,163,,163,3005,217,3222,163,,163,3168,217,3385
2025-08-08,2025-08-09,1358,,,,410,,,,50,8,,,530,206,,,623,,,,,,,,,,12,,2,,,,2973,214,12,,,,,,4,,,,,,,,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,,,1362,,1362,410,,410,52,8,60,530,208,738,623,,623,,,,12,,12,2,,2,2991,216,3207,,,,,,,,,,2,,2,158,,158,160,,160,2991,216,3207,160,,160,3151,216,3367
2025-08-09,2025-08-10,1379,,,,407,,,,53,9,,,527,202,,,632,,,,,,,,,,12,,2,,,,3000,211,12,,,,,,6,,1,,,,,,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,1,,1386,,1386,407,,407,55,9,64,527,204,731,632,,632,,,,12,,12,2,,2,3021,213,3234,,,,,,,,,,2,,2,157,1,158,159,1,160,3021,213,3234,159,1,160,3180,214,3394
2025-08-10,2025-08-11,1390,,,,414,,,,59,9,,,527,205,,,632,,,,,,,,,,12,,,,,,3022,214,12,,,,,,7,,,,,,,,,,1,,,,,,1,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,1,,1397,,1397,415,,415,60,9,69,527,207,734,632,,632,,,,12,,12,,,,3043,216,3259,,,,,,,,,,2,,2,157,,157,159,,159,3043,216,3259,159,,159,3202,216,3418
2025-08-11,2025-08-12,1366,,,,422,,,,59,8,,,530,204,,,613,,,,,,,,,,12,,,,,,2990,212,12,,,,,,6,,,,,,,,,,1,,,,,,1,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,1,,1372,,1372,423,,423,60,8,68,530,206,736,613,,613,,,,12,,12,,,,3010,214,3224,,,,,,,,,,2,,2,157,,157,159,,159,3010,214,3224,159,,159,3169,214,3383
2025-08-12,2025-08-13,1372,,,,416,,,,57,6,,,526,201,,,616,,,,,,,,,,12,,,,,,2987,207,12,,,,,,8,,,,,,,,,,1,,,,,,1,,,,,,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3,3,,1380,,1380,417,,417,58,6,64,528,204,732,616,,616,,,,12,,12,,,,3011,210,3221,,,,,,,,,,2,,2,160,1,161,162,1,163,3011,210,3221,162,1,163,3173,211,3384
2025-08-13,2025-08-14,1365,,,,423,,,,57,5,,,522,203,,,603,,,,,,,,,,10,,,,,,2970,208,10,,,,,,6,,3,,,,,,,,,,,,,,1,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,3,,1374,,1374,423,,423,58,5,63,522,205,727,603,,603,,,,10,,10,,,,2990,210,3200,,,,,,,,,,2,,2,164,2,166,166,2,168,2990,210,3200,166,2,168,3156,212,3368
2025-08-14,2025-08-15,1391,,,,416,,,,56,10,,,520,205,,,609,,,,,,,,,,10,,,,,,2992,215,10,,,,,,8,,,,,,,,,,,,,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,,,1399,,1399,416,,416,57,10,67,521,206,727,609,,609,,,,10,,10,,,,3012,216,3228,,,,,,,,,,2,,2,162,2,164,164,2,166,3012,216,3228,164,2,166,3176,218,3394
2025-08-16,2025-08-17,1418,,,,421,,,,56,10,,,519,212,,,620,,,,,,,,,,10,,2,,,,3036,222,10,,,,,,5,,,,,,,,1,,1,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,1,,1423,,1423,423,,423,56,10,66,520,214,734,620,,620,,,,10,,10,2,,2,3054,224,3278,,,,,,,,,,2,,2,159,2,161,161,2,163,3054,224,3278,161,2,163,3215,226,3441
2025-08-17,2025-08-18,1416,,,,426,,,,63,10,,,527,216,,,619,,,,,,,,,,10,,,,,,3051,226,10,,,,,,5,,,,,,,,1,,,,,,,,,,,,,,,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,,,1421,,1421,427,,427,63,10,73,528,219,747,619,,619,,,,10,,10,,,,3068,229,3297,,,,,,,,,,2,,2,159,2,161,161,2,163,3068,229,3297,161,2,163,3229,231,3460
2025-08-18,2025-08-19,1392,,,,427,,,,60,8,,,529,213,,,607,,,,,,,,,,10,,,,,,3015,221,10,,,,,,4,,,,,,,,,,,,,,,,,,1,,,,,,1,2,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,2,1,1396,,1396,427,,427,61,8,69,530,216,746,608,,608,,,,10,,10,,,,3032,224,3256,,,,,,,,,,2,,2,159,2,161,161,2,163,3032,224,3256,161,2,163,3193,226,3419
2025-08-19,2025-08-20,1386,,,,421,,,,62,7,,,528,215,,,615,,,,,,,,,,10,,,,,,3012,222,10,,,,,,3,,1,,,,,,,,,,,,,,,,,,,,,,1,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,1,1,1390,,1390,421,,421,62,7,69,529,218,747,615,,615,,,,10,,10,,,,3027,225,3252,,,,,,,,,,2,,2,158,2,160,160,2,162,3027,225,3252,160,2,162,3187,227,3414
2025-08-20,2025-08-21,1373,,,,422,,,,60,5,,,523,221,,,606,,,,,,,,,,10,,,,,,2984,226,10,,,,,,3,,,,,,,,1,,,,,,,,,,1,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,1,,1376,,1376,423,,423,61,5,66,524,223,747,606,,606,,,,10,,10,,,,3000,228,3228,,,,,,,,,,2,,2,158,2,160,160,2,162,3000,228,3228,160,2,162,3160,230,3390
2025-08-21,2025-08-22,1382,,,,422,,,,58,5,,,521,222,,,603,,,,,,,,,,10,,,,,,2986,227,10,,,,,,2,,,,,,,,,,,,,,,,2,,1,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,2,,1384,,1384,422,,422,61,5,66,521,223,744,604,,604,,,,10,,10,,,,3002,228,3230,,,,,,,,,,2,,2,157,2,159,159,2,161,3002,228,3230,159,2,161,3161,230,3391
2025-08-22,2025-08-23,1382,,,,415,,,,57,4,,,525,212,,,608,,,,,,,,,,10,,4,1,,,2991,217,10,,,,,,5,,2,,,,,,,,,,,,,,2,,1,,,,,,,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,4,1,1389,,1389,415,,415,60,4,64,526,215,741,608,,608,,,,10,,10,4,1,5,3012,220,3232,,,,,,,,,,2,,2,156,2,158,158,2,160,3012,220,3232,158,2,160,3170,222,3392
2025-08-23,2025-08-24,1396,,,,413,,,,59,4,,,525,217,,,613,,,,,,,,,,10,,4,1,,,3010,222,10,,,,,,6,,2,,,,,,,,,,,,,,3,,,,,,,,1,3,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3,3,,1404,,1404,413,,413,62,4,66,526,220,746,614,,614,,,,10,,10,4,1,5,3033,225,3258,,,,,,,,,,2,,2,156,2,158,158,2,160,3033,225,3258,158,2,160,3191,227,3418
2025-08-24,2025-08-25,1413,,,,423,,,,63,4,,,520,222,,,618,,,,,,,,,,10,,,,,,3037,226,10,,,,,,5,,,,,,,,,,,,,,,,2,,,,,,,,,4,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4,,,1418,,1418,423,,423,65,4,69,520,226,746,619,,619,,,,10,,10,,,,3055,230,3285,,,,,,,,,,2,,2,156,2,158,158,2,160,3055,230,3285,158,2,160,3213,232,3445
2025-08-25,2025-08-26,1406,,,,438,,,,56,4,,,516,218,,,615,,,,,,,,,,10,,,,,,3031,222,10,,,,,,5,,,,,,,,,,,,,,,,1,,,,,,,,,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,,,1411,,1411,438,,438,57,4,61,516,220,736,616,,616,,,,10,,10,,,,3048,224,3272,,,,,,,,,,2,,2,160,2,162,162,2,164,3048,224,3272,162,2,164,3210,226,3436
2025-08-26,2025-08-27,1401,,,,437,,,,56,4,,,515,211,,,612,,,,,,,,,,10,,,,,,3021,215,10,,,,,,7,,,,,,,,,,1,,,,,,1,,,,,,,,,2,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2,1,1,1408,,1408,438,,438,57,4,61,515,214,729,613,,613,,,,10,,10,,,,3041,218,3259,,,,,,,,,,2,,2,164,2,166,166,2,168,3041,218,3259,166,2,168,3207,220,3427
2025-08-27,2025-08-28,1414,,,,435,,,,52,4,,,523,211,,,602,,,,,,,,,,10,,,,,,3026,215,10,,,,,,4,,,,,,,,,,,,,,,,1,,,,,,,,,3,1,,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,6,3,1,,1418,,1418,435,,435,53,4,57,524,214,738,603,,605,,,,10,,10,,,,3045,218,3263,,,,,,,,,,2,,2,161,2,163,163,2,165,3045,218,3263,163,2,165,3208,220,3428
2025-08-28,2025-08-29,1417,,,,444,,,,50,4,,,528,211,,,605,,,,,,,,,,10,,,,,,3044,215,10,,,,,,4,,,,,,,,,,,,,,,,1,,,,,,,,,2,,2,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,,2,1421,,1421,444,,444,51,4,55,528,215,743,606,,606,,,,10,,10,,,,3060,219,3279,,,,,,,,,,2,,2,161,3,164,163,3,166,3060,219,3279,163,3,166,3223,222,3445
2025-08-29,2025-08-30,1422,,,,442,,,,54,6,,,534,213,,,605,,,,,,,,,,10,,4,1,,,3061,220,10,,,,,,3,,1,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,1,,1426,,1426,442,,442,54,6,60,534,216,750,606,,606,,,,10,,10,4,1,5,3076,223,3299,,,,,,,,,,2,,2,160,5,165,162,5,167,3076,223,3299,162,5,167,3238,228,3466
2025-08-30,2025-08-31,1430,,,,442,,,,54,6,,,542,222,,,606,,,,,,,,,,10,,4,1,,,3078,229,10,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,1,1,1434,,1434,442,,442,54,6,60,543,226,769,607,,607,,,,10,,10,4,1,5,3094,233,3327,,,,,,,,,,2,,2,159,4,163,161,4,165,3094,233,3327,161,4,165,3255,237,3492
2025-08-31,2025-09-01,1441,,,,454,,,,54,6,,,541,227,,,611,,,,,,,,,,10,,,,,,3101,233,10,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,2,,1445,,1445,454,,454,54,6,60,543,230,773,611,,611,,,,10,,10,,,,3117,236,3353,,,,,,,,,,2,,2,159,4,163,161,4,165,3117,236,3353,161,4,165,3278,240,3518
2025-09-01,2025-09-02,1453,,,,459,,,,51,7,,,543,229,,,612,,,,,,,,,,10,,,,,,3118,236,10,,,,,,5,,1,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,1,,1459,,1459,459,,459,51,7,58,543,232,775,612,,612,,,,10,,10,,,,3134,239,3373,,,,,,,,,,2,,2,160,4,164,162,4,166,3134,239,3373,162,4,166,3296,243,3539
2025-09-02,2025-09-03,1420,,,,457,,,,53,7,,,540,229,,,611,,,,,,,,,,11,,,,,,3081,236,11,,,,,,6,,1,,,,,,,,,,,,,,,,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,2,,1427,,1427,457,,457,54,7,61,540,231,771,611,,611,,,,11,,11,,,,3100,238,3338,,,,,,,,,,2,,2,165,4,169,167,4,171,3100,238,3338,167,4,171,3267,242,3509
2025-09-03,2025-09-04,1418,,,,450,,,,56,7,,,536,231,,,602,,,,,,,,,,11,,,,,,3062,238,11,,,,,,7,,1,,,,,,,,,,,,,,,,,,,,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,3,,1426,,1426,450,,450,56,7,63,538,234,772,602,,602,,,,11,,11,,,,3083,241,3324,,,,,,,,,,2,,2,167,4,171,169,4,173,3083,241,3324,169,4,173,3252,245,3497
2025-09-04,2025-09-05,1413,,,,445,,,,56,7,,,535,223,,,604,,,,,,,,,,11,,,,,,3053,230,11,,,,,,6,,2,,,,,,,,,,,,,,,,,,,,,,1,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,2,1,1421,,1421,445,,445,56,7,63,536,226,762,604,,604,,,,11,,11,,,,3073,233,3306,,,,,,,,,,2,,2,171,4,175,173,4,177,3073,233,3306,173,4,177,3246,237,3483
2025-09-05,2025-09-06,1417,,,,435,,,,54,7,,,537,219,,,601,,,,,,,,,,11,,3,1,,,3047,227,11,,,,,,7,,1,,,,,,,,,,,,,,,,,,,,,,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,3,,1425,,1425,435,,435,54,7,61,540,222,762,601,,601,,,,11,,11,3,1,4,3069,230,3299,,,,,,,,,,2,,2,173,4,177,175,4,179,3069,230,3299,175,4,179,3244,234,3478
2025-09-06,2025-09-07,1427,,,,446,,,,57,7,,,539,225,,,609,,,,,,,,,,11,,3,1,,,3081,233,11,,,,,,8,,,,,,,,,,,,,,,,,,1,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,1,,1435,,1435,446,,446,58,7,65,541,227,768,609,,609,,,,11,,11,3,1,4,3103,235,3338,,,,,,,,,,2,,2,166,4,170,168,4,172,3103,235,3338,168,4,172,3271,239,3510
2025-09-07,2025-09-08,1437,,,,450,,,,59,8,,,542,232,,,612,,,,,,,,,,11,,,,,,3100,240,11,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3,,,1445,,1445,450,,450,59,8,67,544,235,779,612,,612,,,,11,,11,,,,3121,243,3364,,,,,,,,,,2,,2,166,4,170,168,4,172,3121,243,3364,168,4,172,3289,247,3536
